Date,Open,High,Low,Close,Volume,SMA_7,SMA_21,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Mid,BB_Width,Volume_SMA_10,Daily_Return,Direction
2019-03-12,167.45400940758387,168.36205664596056,167.05255740488036,167.9319305419922,33953500,165.98199244907923,165.06212361653647,165.6874751339045,163.79374112373785,66.69814593286563,1.8937340101666678,2.177455379188994,-0.28372136902232636,167.94891156559734,162.58516741389482,165.26703948974608,0.03245501443156976,31243920.0,0.5494062739483052,1
2019-03-13,168.80178023614494,170.07303784276706,168.5628196268554,169.19366455078125,42426100,166.33566284179688,165.45402163550966,166.22688889034708,164.19373545166698,69.67607608449417,2.0331534386801025,2.148594991087216,-0.11544155240711351,168.5917244070226,162.52733229463755,165.55952835083008,0.03662967739032375,32970330.0,0.7513365711433684,0
2019-03-14,169.30835816007644,169.50907688365152,168.85911109398438,168.9069061279297,23751500,166.630610874721,165.71892729259673,166.63919923459056,164.54285920546423,68.18376242842236,2.0963400291263383,2.1381439986950403,-0.041803969568702026,169.03437441605726,162.62951565962632,165.8319450378418,0.0386225871919273,32836930.0,-0.16948531944911416,1
2019-03-15,169.56637988045728,170.9810366660793,169.45168349756625,170.4744415283203,38192000,167.28468104771204,166.05301629929315,167.229236510549,164.98223567382394,71.74614092674656,2.24700083672505,2.159915366301042,0.08708547042400783,169.80004143716238,162.54535956381417,166.17270050048828,0.043657483157571286,33513010.0,0.9280469557611637,1
2019-03-18,170.4017021971632,171.3975955907766,170.05697211653404,170.8804931640625,32935100,168.28760855538505,166.39688110351562,167.79096830339722,165.41914363606384,72.60191674655644,2.371824667333385,2.202297226507511,0.169527440825874,170.56102662613037,162.43766874740479,166.49934768676758,0.048789127354468206,33000170.0,0.23818915733166968,1
2019-03-19,171.57949278282655,172.3647168397459,170.72724560069156,171.45501708984375,36893300,169.40811375209265,166.73533194405692,168.3546681166967,165.86624537338088,73.81061814064905,2.488422743315823,2.259522329869174,0.22890041344664924,171.34196863196885,162.3349783895155,166.83847351074218,0.05398629016989553,34457510.0,0.3362138738853382,1
2019-03-20,171.46458340206138,173.18823345009122,170.67937397612084,172.1348876953125,50105000,170.1396200997489,167.09068371000745,168.93624035956066,166.3305892490795,75.20464761231062,2.6056511104811477,2.3287480859915686,0.27690302448957915,172.14936362744717,162.27668770311922,167.2130256652832,0.0590425051221217,36748550.0,0.3965300152823703,1
2019-03-21,171.61782425456664,175.07469539666226,171.59866852589707,174.8257293701172,42428500,171.12444850376673,167.5755353655134,169.84231559195396,166.9598588876749,79.78988698955492,2.8824567042790648,2.439489809649068,0.44296689462999694,173.47792623210734,162.02653238605672,167.75222930908203,0.06826373570840318,37050660.0,1.5632169113605876,0
2019-03-22,174.06920845553097,174.53842877078407,170.8038511979676,170.9857940673828,70794500,171.3804670061384,167.90620858328683,170.01823535740454,167.258076308394,62.13235540633273,2.7601590490105252,2.5036236575213593,0.25653539148916593,173.80933853158527,162.26813796987958,168.03873825073242,0.0686817854135809,40199790.0,-2.196436026075421,0
2019-03-25,170.36339975085755,171.25394390648805,169.4249589662621,170.66024780273438,46336500,171.63094438825334,168.16357203892298,170.11700650283987,167.5100890116785,60.901842796853934,2.6069174911613686,2.5242824242493613,0.08263506691200728,174.06611631680047,162.4916122598597,168.27886428833008,0.0687816863150975,41781600.0,-0.19039374962351863,1
2019-03-26,171.98168998027282,173.02545059214435,170.58361418127367,171.45501708984375,33248100,171.77102661132812,168.43010965983072,170.32285428545586,167.80230590635742,62.83689754125672,2.520548379098443,2.523535615219178,-0.0029872361207350373,174.39853413169277,162.70171611244785,168.5501251220703,0.06939667360539567,41711060.0,0.46570264448932974,0
2019-03-27,171.71355386814278,172.09658069552137,169.1089305296653,170.35377502441406,37096700,171.69578116280692,168.6360132126581,170.32761132221864,167.99130361880606,58.51540671607381,2.3363077034125865,2.4860900328578603,-0.1497823294452738,174.5404395193611,163.00272301726,168.77158126831054,0.06836291048170368,41178120.0,-0.6422921207681176,1
2019-03-28,170.79428093542649,171.3879769427216,169.72179405475464,170.74639892578125,30368200,171.59454999651228,168.86562020438058,170.3920401843052,168.19538475265608,59.582654527110606,2.1966554316491056,2.4282031126161097,-0.23154768096700407,174.66235141199567,163.4012167032387,169.0317840576172,0.06662140361080512,41839790.0,0.23047560954310153,1
2019-03-29,172.06786507720207,172.20192593624608,171.01451931932917,172.0391387939453,35205500,171.58087158203125,169.17499142601378,170.64543997040366,168.48010727423306,62.96137585867765,2.1653326961705943,2.3756290293270066,-0.21029633315641227,174.96747681861726,163.6310690187851,169.29927291870118,0.06696075892349514,41541140.0,0.7571110584452034,1
2019-04-01,173.81068953697869,174.52887597903614,173.1020882655346,174.31820678710938,30969500,171.50836835588728,169.53826976957777,171.21048101912763,168.91255909000168,68.0347159668892,2.2979219291259483,2.360087609286795,-0.06216568016084656,175.61697917648996,163.74159015944753,169.67928466796874,0.06998726474053917,41344580.0,1.3247380852642765,1
2019-04-02,174.50972185651142,175.15129994355448,174.06922777579706,174.9789276123047,22645200,172.07881600516183,169.93164861769904,171.79024203346256,169.36191972128339,69.3456378484488,2.4283223121791764,2.3737345498652713,0.05458776231390505,176.299142307783,163.8730927996389,170.08611755371095,0.07305739990343492,39919770.0,0.37903144907991404,1
2019-04-03,175.96524978779127,177.07604833078008,175.43859141674747,175.98440551757812,31633500,172.83940996442522,170.36698840913317,172.43549795409572,169.85247422471264,71.2761815514824,2.583023729383086,2.4155923857688344,0.16743134361425183,176.9960353920663,164.18504523537513,170.5905403137207,0.07509789307854584,38072620.0,0.5746279960643363,0
2019-04-04,176.03227880716864,176.67385691357842,174.90232459042522,175.91737365722656,28530800,173.47688947405135,170.84419904436385,172.97117113919276,170.30172603452849,70.95535819750442,2.669445104664277,2.466362929547923,0.20308217511635407,177.20935132823567,165.17746660389324,171.19340896606445,0.07028240629712272,36682850.0,-0.03808965922543761,1
2019-04-05,176.42487428626703,176.93239146614897,176.21420512350034,176.82705688476562,25674700,174.40164402553015,171.46167791457404,173.56438433081937,170.7850838752868,72.748077492535,2.7793004555325638,2.528950434744851,0.25035002078771296,177.2667212421337,166.44165430718272,171.85418777465821,0.06298983501726033,32170870.0,0.5171082358878198,1
2019-04-08,176.5397880213675,177.42076155786106,175.84075737171685,177.27713012695312,22697500,175.33460562569755,172.11242312476747,174.135575991763,171.26597619022505,73.61577490313366,2.8695998015379587,2.5970803081034726,0.2725194934344861,177.79310930701556,166.9415449288243,172.36732711791993,0.06295604021734051,29806970.0,0.25452736143247723,0
2019-04-09,176.6738188106432,177.25794421610465,176.28120681762852,176.6546630859375,25631900,175.99396623883928,172.5714859735398,174.52312785240522,171.66513818250004,70.28275590598557,2.85798966990518,2.6492621804638143,0.20872748944136577,178.13450052200747,167.47242696822693,172.8034637451172,0.06170057777028683,29045350.0,-0.35112653311223374,1
2019-04-10,176.88455091576748,177.6601900097903,176.69303743514513,177.6027374267578,24563000,176.4631849016462,173.03200058710007,174.99691394076717,172.10496034874137,72.33710940182391,2.8919535920258,2.6978004627762115,0.19415312924958839,178.67490845291476,167.77292632491728,173.22391738891602,0.06293577868650062,27791980.0,0.5366823180654512,0
2019-04-11,177.89953702324155,177.89953702324155,176.85577641853763,177.1813507080078,20654100,176.77781677246094,173.41236659458704,175.33298113572727,172.48098926424257,70.02017896720078,2.8519918714846995,2.728638744517909,0.12335312696679024,178.96995409647624,168.3053251393636,173.63763961791992,0.06141887773054036,26820570.0,-0.23726363954484908,1
2019-04-12,177.9665891995375,178.0623386157482,177.21009137031533,177.9474334716797,24989100,177.0582493373326,173.84286789667038,175.73520457202764,172.88591105738607,71.78925282162396,2.849293514641573,2.752769698542642,0.09652381609893101,179.45085002400788,168.5717284061679,174.01128921508788,0.06251963115101555,25798930.0,0.43237212077380516,1
2019-04-15,177.9569795286858,178.17723383987803,176.78872868637035,177.97613525390625,21073000,177.35235813685827,174.20009140741257,176.0799631384705,173.26296470157274,71.85625927113296,2.8169984368977623,2.7656154462136664,0.05138299068409591,179.86779509190367,168.86434754725647,174.36607131958007,0.0631054393860831,24809280.0,0.016129360039984775,1
2019-04-16,178.62736240751548,178.98167772810586,178.04323672929195,178.5890655517578,27195700,177.60407366071428,174.56716628301712,176.46597889436086,173.65749069047533,73.31397491810255,2.808488203885531,2.7741899977480395,0.03429820613749168,180.34699872961306,169.09854875573848,174.72277374267577,0.06437884273999005,25264330.0,0.3443890367532454,1
2019-04-17,179.78601131408874,179.95836905174232,178.68479791497037,179.21145629882812,29651600,177.88040597098214,174.936520531064,176.88836003350968,174.06889555035332,74.7444632459529,2.8194644831563664,2.783244894829705,0.03621958832666161,180.89221493943438,169.26098940626872,175.07660217285155,0.06643506550168399,25066140.0,0.34850439759421814,1
2019-04-18,179.50832193090537,179.82431112180274,178.38793817155874,179.4412841796875,28580900,178.27849469866072,175.2844441731771,177.2811175944601,174.46685026363733,75.27159692944564,2.814267330822787,2.7894493820283213,0.02481794879446575,181.4234097334314,169.19135009322872,175.30737991333007,0.06977492702389415,25071150.0,0.12824396699067098,1
2019-04-22,178.6560646870856,180.0158292514176,178.52198919206288,179.94879150390625,17936000,178.61364528111048,175.52839951288132,177.69152896514413,174.87291998513874,76.44095144613371,2.8186089800053935,2.795281301623736,0.023327678381657613,181.85272479563005,169.65833477468246,175.75552978515626,0.06938268193242073,24297280.0,0.28282640003318704,1
2019-04-23,180.40842653868629,182.4576512477505,180.1498899425225,182.23741149902344,33665600,179.33593967982702,176.06419081914993,178.39089550881786,175.4184378750561,80.84084800413999,2.9724576337617634,2.8307165680513418,0.14174106571042167,182.58307248894545,170.08570345099594,176.3343879699707,0.07087312453245241,25394090.0,1.2718173742597871,0
2019-04-24,182.3906139929492,182.62043889439997,181.6053898716469,181.66285705566406,24977100,179.86671447753906,176.58812459309897,178.89427420833266,175.88098744399002,76.95518792724762,3.013286764342638,2.867230607309601,0.14605615703303698,183.08344350881822,170.60611642770522,176.84477996826172,0.07055524671608801,25328610.0,-0.3152779874523448,1
2019-04-25,183.02261393829343,183.10879279344346,181.4138689177999,182.40017700195312,29517500,180.49872044154577,177.10932268415178,179.43364386888967,176.36389037420952,78.39062955864784,3.069753494680157,2.907735184783712,0.16201830989644472,183.38137533631885,171.5128247979585,177.44710006713868,0.06688500704643684,25824060.0,0.40587270190468594,1
2019-04-26,182.11292360726955,182.60129974073888,180.59037185225,182.56298828125,26359500,181.06642368861608,177.69071379162017,179.91508147079128,176.82308281176807,78.7060442396183,3.0919986590232043,2.944587879631611,0.1474107793915933,183.5218960206909,172.55396304913333,178.0379295349121,0.061604473834362454,26394600.0,0.08926048317110524,1
2019-04-29,182.56296689765364,183.20455957084758,182.2661188733173,182.9172821044922,21716200,181.59582737513952,178.27027965727308,180.37695849136065,177.2745049815995,79.41033633964486,3.1024535097611476,2.9761610056575183,0.12629250410362935,183.72528560435296,173.43838779652594,178.58183670043945,0.057603270287127153,26067310.0,0.19406662137693154,0
2019-04-30,181.44260846085817,181.7969236882625,180.22649000744318,181.50006103515625,31495300,181.8899383544922,178.7207997639974,180.54974349809842,177.5875091337148,69.50695633742188,2.962234364383619,2.9733756774027382,-0.011141313019119359,183.84060031696845,174.04125850871515,178.9409294128418,0.05476299827215521,27109540.0,-0.7747879549874104,0
2019-05-01,182.6874254462571,183.20452771809892,180.79141787642186,180.9158935546875,34797100,182.02809579031808,179.03497532435827,180.6060742760352,177.83405612786095,65.86093854562486,2.7720181481742543,2.9331041715570416,-0.16108602338278732,183.8524179279583,174.62313749196358,179.23777770996094,0.051491825852300874,27869680.0,-0.3218552529057228,0
2019-05-02,180.85846366992524,181.7969043219567,178.9433001357947,180.13070678710938,44110100,181.72713797433036,179.2802981422061,180.53294081620047,178.0041783989164,61.21305890799755,2.528762417284071,2.8522358207024476,-0.3234734034183768,183.82294207901109,175.0672434678639,179.4450927734375,0.04879319058449756,29315530.0,-0.4340065165920781,1
2019-05-03,181.62452843104873,183.1375093466171,181.29895414342383,183.00344848632812,30386200,181.9186510358538,179.61453828357514,180.91301891929703,178.3744947016876,69.65165590881206,2.538524217609421,2.7894935000838426,-0.25096928247442163,184.1245391276617,175.47425390212345,179.79939651489258,0.04811075784017863,29496060.0,1.5948095416146613,0
2019-05-06,179.11572145509322,182.1320990019667,178.83801448420667,181.8831329345703,38371800,181.84478759765625,179.89862205868675,181.06226722933906,178.6343938300493,63.82026950626998,2.4278733992897514,2.7171694799250243,-0.2892960806352729,184.24178866094962,175.862611973816,180.0522003173828,0.04653748564229387,31539640.0,-0.6121827544913749,0
2019-05-07,179.90089053360995,180.66695890632198,176.68341505745067,178.3400421142578,58818100,181.24150957380022,179.97066897437685,180.64346336548041,178.61258999924993,49.65994485741612,2.0308733662304803,2.579910257186116,-0.5490368909556356,184.17811486425376,176.0325769692423,180.10534591674804,0.04522651925488453,34054890.0,-1.9480040634592966,0
2019-05-08,177.75590800920816,179.2305775006917,177.11432997897234,177.8899688720703,37165300,180.52332196916853,179.9998517717634,180.21984882803272,178.55906250834772,48.197025438026735,1.660786319685002,2.396085469685893,-0.7352991500008912,184.06227792728257,176.27194448482683,180.1671112060547,0.04323948688696037,35273710.0,-0.25236802506705125,0
2019-05-09,175.90778396534103,177.54525536762407,174.36607659324136,176.93240356445312,55351700,179.8707994733538,180.01307750883558,179.71408801825126,178.4385692532444,45.149567900700916,1.275518765006865,2.1719721287500877,-0.8964533637432228,184.12675046289053,176.14043856298838,180.13359451293945,0.044335494006524534,37857130.0,-0.5382907837292561,1
2019-05-10,176.30043200239086,178.0049268843279,173.3510775317866,177.15267944335938,58526400,179.33319745744978,179.9916461762928,179.3200251605756,178.34331815621587,45.995490592723336,0.9767070043597244,1.9329191038720153,-0.9562120995122909,184.12957366968905,176.13474822972503,180.13216094970704,0.044383109589165345,41073820.0,0.12449719467355624,0
2019-05-13,172.64240039238317,173.57125582175775,170.5069972662868,171.00494384765625,67185800,178.0295170375279,179.6975315638951,178.04078188166494,177.79973487410032,31.427643793849498,0.2410470075646174,1.5945446846105358,-1.3534976770459184,185.37108501886962,174.1989879181421,179.78503646850587,0.062141417996622886,45620780.0,-3.470303477779868,1
2019-05-14,171.90512805769896,173.92562670125847,171.2731204186992,172.88185119628906,43360600,176.58357456752233,179.45631336030505,177.24710023776098,177.43544719426245,37.89489523191746,-0.18834695650147637,1.2379663563881336,-1.42631331288961,185.84069386847835,173.21995066277162,179.530322265625,0.07029867181452305,46807310.0,1.0975749042114735,1
2019-05-15,171.74230747326996,175.76414824675442,171.70399601751475,175.3236541748047,40944500,175.6465061732701,179.3300047374907,176.95118545884463,177.27901808171,45.143453059598365,-0.3278326228653725,0.9248065605374324,-1.2526391834028048,185.9302962523669,172.80380714118778,179.36705169677734,0.07318227615944566,47422050.0,1.4124114021333734,1
2019-05-16,175.400263036494,178.17725912607216,175.18959386378327,177.08560180664062,39281200,175.46730041503906,179.25841122581846,176.9718648969671,177.26469095022338,49.70503884639811,-0.2928260532562774,0.6812800377786904,-0.9741060910349678,185.89906803833267,172.62244990600325,179.26075897216796,0.07406315921261243,46939160.0,1.0049685766184258,0
2019-05-17,175.3332392783377,177.7080381303925,175.12257010638112,175.27577209472656,44702300,175.0938437325614,179.0709976922898,176.71092754277623,177.117363627594,45.51806213425378,-0.4064360848177557,0.4637368132594012,-0.8701728980771569,185.91274127569505,172.1922254601448,179.05248336791993,0.07662845863666189,48370770.0,-1.0220083922408363,0
2019-05-20,172.83393582507313,173.49465496082107,171.7327080424173,172.31683349609375,38608300,174.4344765799386,178.7317381359282,176.03491307405585,176.76176880303842,39.639027229896776,-0.7268557289825708,0.2256183048110068,-0.9524740337935775,186.11358611414275,171.22818482091586,178.6708854675293,0.0833118459914505,48394420.0,-1.688161782584352,1
2019-05-21,173.8011226702402,174.5959174363871,173.24572338986502,174.11712646484375,31613800,174.0008261544364,178.45403980073473,175.7398689803309,176.56586937057958,44.3486877063051,-0.8260003902486801,0.015294565799069432,-0.8412949560477495,185.77071728731548,170.75902514432514,178.2648712158203,0.08421004116293952,45673990.0,1.0447574576576857,0
2019-05-22,173.14994774433018,174.34692499194378,173.08291000492528,173.34146118164062,24332600,174.33461434500558,178.03042311895462,175.37088316514777,176.32702431954706,42.799211232183616,-0.9561411543992904,-0.17899257824060252,-0.7771485761586878,185.4766451984057,170.2209576458326,177.84880142211915,0.08577897309728914,44390720.0,-0.4454847716314325,0
2019-05-23,171.34972929412194,171.42633760924,169.62607873282116,170.68899536132812,45351300,174.02134922572546,177.5078582763672,174.6505927337909,175.90939254486418,37.920168742774194,-1.2587998110732883,-0.3949540248071397,-0.8638457862661486,185.1955839586216,169.33090072155417,177.26324234008788,0.08949787348823442,43390680.0,-1.5301969893590783,0
2019-05-24,171.60823170330409,172.2210834383309,170.3920987905888,170.60276794433594,25903300,173.34693690708704,176.94607689267113,174.02785045849012,175.51630924112135,37.76943185276562,-1.488458782631227,-0.6136549763719572,-0.8748038062592698,184.71175214128317,168.6187105052012,176.66523132324218,0.09109342860246643,40128370.0,-0.05051726785880728,0
2019-05-28,171.08162727605838,172.03920940842875,169.94210220069064,169.9612579345703,24763800,172.3291734967913,176.3459944952102,173.40222083942552,175.1048239591546,36.603652245425344,-1.7026031197290763,-0.831444605043381,-0.8711585146856953,184.03234968372425,168.00251054576796,176.0174301147461,0.09106961241001192,35886170.0,-0.37602555778868396,0
2019-05-29,168.90784035798262,169.49196579631842,167.66298118971343,168.5631103515625,42178800,171.37022181919642,175.66246250697546,172.6577423028312,174.62025258081445,34.13101998309553,-1.962510277983256,-1.057657739631356,-0.9048525383518999,183.59656683971505,167.14459832141776,175.3705825805664,0.09381258975255527,35767990.0,-0.8226272269331258,1
2019-05-30,169.0132078251854,169.75054999021498,168.31417711917942,169.27175903320312,30354800,170.93521118164062,175.08016241164435,172.1368217998115,174.22406787358398,36.47337929314697,-2.0872460737724907,-1.263575406459583,-0.8236706673129077,183.01029736449516,166.56645434448922,174.7883758544922,0.09407858468629007,34709020.0,0.4204055562113451,0
2019-05-31,167.27996588517303,167.85450619449003,166.4947418007729,166.57135009765625,45446200,169.85724312918526,174.39708891369048,171.28059538409528,173.65719989018191,31.828522843824643,-2.376604506086636,-1.4861812263849936,-0.8904232797016425,182.6869594410344,165.53385659900465,174.11040802001952,0.09851853796159873,35325520.0,-1.5953097852649978,0
2019-06-03,166.12131509623882,166.5713797884392,162.0899032084964,162.90383911132812,75842300,168.36615426199776,173.5767618815104,169.99186364982342,172.86065464730385,26.830952124958714,-2.8687909974804313,-1.7627031806040812,-1.1060878168763502,181.98334931827134,164.22750578426775,173.10542755126954,0.10257242528542178,38439520.0,-2.2017657803565682,1
2019-06-04,164.73276091174398,167.54805314389395,164.10075355115205,167.4906005859375,47797800,167.90924072265625,172.83805483863466,169.60705394768712,172.4628728649804,39.60340564960206,-2.855818917293277,-1.9813263279419204,-0.8744925893513567,180.6102570883722,164.16134477930356,172.38580093383788,0.09541918313435677,39358470.0,2.8156251563075774,1
2019-06-05,169.08977417739985,169.1185004587698,166.98309741156112,168.7354736328125,34412700,167.6424843924386,172.21197582426527,169.47296466847564,172.18676921815313,42.53532149059109,-2.7138045496774907,-2.1278219722890346,-0.5859825773884562,179.79820083971438,164.01294417981686,171.90557250976562,0.0918251597632229,39638360.0,0.7432494972971826,1
2019-06-06,169.02273464480606,170.48783342520377,168.27582211407534,170.07608032226562,29913200,167.6588875906808,171.81845383417038,169.56575169213562,172.03042189253182,45.59809017160024,-2.464670200396199,-2.1951916179104676,-0.26947858248573153,178.94386332796094,164.08589283658986,171.5148780822754,0.08662788125146632,40196420.0,0.7945019862097613,1
2019-06-07,170.98582712495121,174.05967155008412,170.7655873722285,173.36062622070312,45888300,168.34424700055803,171.60277085077195,170.14957854268445,172.12895554647042,52.30530109473271,-1.9793770037859701,-2.1520286950855683,0.17265169129959812,178.39841967372237,164.27415875645343,171.3362892150879,0.08243589832588225,40250120.0,1.9312215405093092,1
2019-06-10,174.51925535940512,177.00897348898238,174.4809585225586,175.38107299804688,41385300,169.21700613839286,171.52889796665735,170.95442384350946,172.36985313547606,55.9065923322449,-1.4154292919666034,-2.0047088144617753,0.5892795224951719,178.05566576940961,164.4397520162349,171.24770889282226,0.07951004916332292,41798320.0,1.1654588595980009,1
2019-06-11,177.2101033704551,177.53567770838893,175.02681781607276,175.62051391601562,41260300,170.5097438267299,171.45593770345053,171.67228385466427,172.61064282292344,56.32744719439297,-0.9383589682591662,-1.7914388452212535,0.8530798769620873,178.5458588838342,164.41111590864628,171.47848739624024,0.08242866606658575,43447970.0,0.1365260879498731,0
2019-06-12,175.14174285247813,175.50562869003537,174.27992489268053,174.60549926757812,27758100,172.18140956333704,171.6273927234468,172.1235477643433,172.75840996697193,53.975570486795185,-0.634862202628625,-1.560123516702728,0.9252613140741031,178.73961124727026,164.3897283523391,171.56466979980468,0.0836412468352357,42005900.0,-0.5779590469271123,1
2019-06-13,175.33324509788855,176.07057261267022,174.9885150424757,175.63966369628906,23715800,173.34556143624442,171.7587171282087,172.66448867695033,172.97183616914356,55.99175600405754,-0.3073474921932302,-1.3095683118008288,1.0022208196075986,178.78976347974856,164.37117707200923,171.5804702758789,0.08403396018530623,41342000.0,0.592286287115229,0
2019-06-14,174.73952937112477,175.3428106035977,174.222441608676,174.8927459716797,22844100,174.2251717703683,171.73819768996466,173.00729749152407,173.11412578414624,54.14681351016471,-0.10682829262216842,-1.0690203079650968,0.9621920153429284,178.40327018169663,164.5383847865651,171.47082748413087,0.0808585670143493,39081790.0,-0.4252557246414046,1
2019-06-17,175.27575652737798,176.4344368702293,175.08424310030134,175.94607543945312,20379500,175.0637425013951,171.6839345296224,173.45941717582085,173.3238998326875,56.33204644618521,0.13551734313335828,-0.8281127777454058,0.9636301208787641,178.51606974557703,164.49261555715734,171.50434265136718,0.08176734169890071,33535510.0,0.602271673374033,1
2019-06-18,178.02406242234395,179.75728340028027,177.5644125696722,178.5028533935547,48177300,175.79834638323103,171.83760506766183,174.23533044008758,173.70752602238136,61.16947873196902,0.5278044177062213,-0.5569293386550804,1.0847337563613018,179.45860608363054,164.1686812088499,171.81364364624022,0.08899133124876969,33573460.0,1.4531599796787864,1
2019-06-19,178.74220212285192,179.57529351914118,177.69844158541463,179.17311096191406,31672900,176.3400660923549,172.16409447079613,174.99498898190703,174.11238416605045,62.34704280418902,0.8826048158565811,-0.26902250775274816,1.1516273236093293,180.31028700424773,163.82259873793978,172.06644287109376,0.09582163721871062,33299480.0,0.375488433723592,1
2019-06-20,181.67241642386563,181.7107132659789,179.22100940554134,180.83932495117188,40922000,177.08561052594865,172.48419916062127,175.89411759256316,174.61067607605946,65.17441799186756,1.2834415165037,0.0414702970985415,1.2419712194051586,181.5224342387785,163.36023788036215,172.44133605957032,0.1053239134736358,34400360.0,0.9299464525187595,0
